Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue
2026-01-17 02:12:30.390078,New Year Offer,YouTube,25-34,Female,Hyderabad,Returning,123329,3326,470,140,6151,108500.34
2026-01-17 03:57:21.568313,Clearance Sale,Facebook,45-54,Female,Nagpur,Returning,41126,2969,673,149,43413,76066.71
2026-01-17 05:42:12.746549,Festival Campaign,YouTube,25-34,Male,Mumbai,New,109637,4346,1520,298,11604,392574.73
2026-01-17 07:27:03.924784,Winter Sale,YouTube,25-34,Other,Chennai,New,137208,5400,1725,276,48028,344536.73
2026-01-17 09:11:55.103020,Winter Sale,Facebook,25-34,Male,Jaipur,Returning,33549,1148,110,13,5651,10086.09
2026-01-17 10:56:46.281256,Product Launch,Instagram,35-44,Other,Nagpur,New,46155,2342,268,60,32631,127667.68
2026-01-17 12:41:37.459491,Clearance Sale,Email,18-24,Female,Jaipur,New,47481,3773,805,75,19308,223482.44
2026-01-17 14:26:28.637727,Summer Sale,Facebook,55+,Female,Kolkata,Returning,77967,6643,971,281,27761,773400.81
2026-01-17 16:11:19.815963,Product Launch,Google Ads,25-34,Male,Kolkata,New,109320,9008,917,203,12768,229821.68
2026-01-17 17:56:10.994198,Clearance Sale,Instagram,25-34,Female,Ahmedabad,New,92561,6100,907,263,6158,637762.92
2026-01-17 19:41:02.172434,Festival Campaign,Google Ads,25-34,Other,Nagpur,New,30446,1072,103,14,26775,39790.21
2026-01-17 21:25:53.350670,Festival Campaign,Instagram,18-24,Other,Pune,Returning,18507,1409,314,90,39845,248931.95
2026-01-17 23:10:44.528905,Festival Campaign,Email,45-54,Male,Chennai,New,135183,1830,388,83,35818,225044.03
2026-01-18 00:55:35.707141,Festival Campaign,Email,35-44,Other,Hyderabad,New,43208,3535,288,74,18485,182493.34
2026-01-18 02:40:26.885377,Festival Campaign,YouTube,18-24,Male,Hyderabad,Returning,27522,2207,464,55,48410,67786.33
2026-01-18 04:25:18.063612,Clearance Sale,Google Ads,25-34,Male,Delhi,Returning,57402,4035,889,168,34255,119096.49
2026-01-18 06:10:09.241848,Clearance Sale,Instagram,18-24,Other,Delhi,Returning,55102,1036,252,51,24787,87696.97
2026-01-18 07:55:00.420084,New Year Offer,Email,18-24,Other,Chennai,Returning,24040,2398,819,136,27611,86628.99
2026-01-18 09:39:51.598319,Monsoon Offer,Facebook,18-24,Other,Nagpur,New,114254,8920,3080,417,27852,1249408.82
2026-01-18 11:24:42.776555,Winter Sale,Email,45-54,Other,Nagpur,Returning,148118,11276,2506,699,41583,975646.17
2026-01-18 13:09:33.954790,Diwali Campaign,Facebook,55+,Other,Kolkata,Returning,46189,727,224,22,10153,63708.7
2026-01-18 14:54:25.133026,Festival Campaign,Instagram,35-44,Other,Mumbai,New,121738,5585,575,65,42093,158132.16
2026-01-18 16:39:16.311262,Summer Sale,Email,45-54,Other,Delhi,Returning,93998,1668,372,55,8931,84052.51
2026-01-18 18:24:07.489497,Diwali Campaign,Email,45-54,Female,Mumbai,Returning,96070,4082,1074,303,30040,241120.9
2026-01-18 20:08:58.667733,Clearance Sale,Instagram,55+,Male,Nagpur,New,65581,4022,935,190,20272,207666.72
2026-01-18 21:53:49.845969,Summer Sale,Email,45-54,Male,Delhi,Returning,116531,10382,1477,239,3403,521644.13
2026-01-18 23:38:41.024204,Summer Sale,Facebook,18-24,Other,Hyderabad,Returning,19009,674,65,10,15801,25748.38
2026-01-19 01:23:32.202440,Summer Sale,Email,18-24,Male,Jaipur,New,120847,7988,1472,389,43744,1147005.88
2026-01-19 03:08:23.380676,New Year Offer,Google Ads,25-34,Other,Delhi,New,61377,1523,388,33,30064,27403.38
2026-01-19 04:53:14.558911,Clearance Sale,YouTube,45-54,Female,Nagpur,New,78861,3300,1147,94,6985,83647.63
2026-01-19 06:38:05.737147,Summer Sale,Facebook,25-34,Male,Nagpur,New,149771,14265,2052,184,19260,111522.16
2026-01-19 08:22:56.915383,Festival Campaign,Google Ads,35-44,Male,Jaipur,New,144817,11192,3668,672,32941,773412.4
2026-01-19 10:07:48.093618,Product Launch,Instagram,18-24,Female,Mumbai,New,120612,7130,701,145,30615,370136.95
2026-01-19 11:52:39.271854,Summer Sale,Facebook,35-44,Female,Chennai,New,54837,1790,593,128,32741,127442.19
2026-01-19 13:37:30.450090,New Year Offer,YouTube,55+,Female,Jaipur,New,130791,5777,1760,423,9549,790866.97
2026-01-19 15:22:21.628325,Diwali Campaign,YouTube,18-24,Male,Hyderabad,New,60557,1459,124,15,25530,24240.27
2026-01-19 17:07:12.806561,Clearance Sale,Instagram,35-44,Male,Nagpur,New,32474,1357,217,29,8128,38122.4
2026-01-19 18:52:03.984796,Monsoon Offer,Instagram,55+,Female,Pune,New,66439,1565,146,19,15801,38871.45
2026-01-19 20:36:55.163032,New Year Offer,Facebook,35-44,Female,Hyderabad,New,78213,6380,2225,251,36057,440709.43
2026-01-19 22:21:46.341268,Summer Sale,Email,55+,Female,Mumbai,Returning,65296,1127,220,29,13505,38770.33
2026-01-20 00:06:37.519503,Clearance Sale,Instagram,55+,Female,Jaipur,New,86711,2345,606,130,15370,288876.54
2026-01-20 01:51:28.697739,Product Launch,Email,18-24,Female,Nagpur,New,117727,8500,1217,195,15028,233984.49
2026-01-20 03:36:19.875975,Summer Sale,Google Ads,25-34,Other,Nagpur,New,11177,1019,338,84,17593,177068.5
2026-01-20 05:21:11.054210,New Year Offer,YouTube,55+,Female,Jaipur,New,10761,1041,160,31,29159,89686.55
2026-01-20 07:06:02.232446,Winter Sale,Email,55+,Other,Chennai,New,16458,1402,210,26,45629,60381.88
2026-01-20 08:50:53.410682,Festival Campaign,YouTube,18-24,Male,Jaipur,Returning,64775,1880,310,56,32621,86575.94
2026-01-20 10:35:44.588917,Monsoon Offer,Email,25-34,Male,Delhi,Returning,103789,3706,759,159,13438,376654.83
2026-01-20 12:20:35.767153,Diwali Campaign,Google Ads,45-54,Other,Bangalore,Returning,136048,12022,1021,276,36415,696376.85
2026-01-20 14:05:26.945389,New Year Offer,Instagram,45-54,Female,Chennai,Returning,128249,11547,2787,734,22538,964917.26
2026-01-20 15:50:18.123624,Clearance Sale,Google Ads,25-34,Male,Bangalore,New,38433,2600,230,39,36033,88250.39
2026-01-20 17:35:09.301860,Monsoon Offer,Instagram,35-44,Female,Mumbai,Returning,82715,3162,713,158,6488,250586.5
2026-01-20 19:20:00.480096,Monsoon Offer,Instagram,18-24,Female,Kolkata,Returning,24849,749,152,22,18332,56018.74
2026-01-20 21:04:51.658331,Monsoon Offer,YouTube,25-34,Other,Hyderabad,New,79980,6934,1008,221,14109,273696.12
2026-01-20 22:49:42.836567,Summer Sale,Google Ads,45-54,Male,Ahmedabad,Returning,78500,2235,377,105,22162,298661.91
2026-01-21 00:34:34.014802,Festival Campaign,Email,55+,Male,Jaipur,Returning,69891,4861,1315,285,24340,552035.69
2026-01-21 02:19:25.193038,Summer Sale,Google Ads,45-54,Other,Hyderabad,New,69866,6785,560,82,27594,113427.18
2026-01-21 04:04:16.371274,Clearance Sale,YouTube,55+,Female,Ahmedabad,New,133469,9806,1622,359,14793,555885.71
2026-01-21 05:49:07.549509,Summer Sale,Instagram,18-24,Female,Mumbai,Returning,86008,2854,752,209,23850,286224.78
2026-01-21 07:33:58.727745,Winter Sale,YouTube,55+,Male,Mumbai,New,13101,464,56,6,26936,5193.7
2026-01-21 09:18:49.905981,Festival Campaign,Facebook,25-34,Other,Kolkata,Returning,36990,679,157,29,49906,19465.7
2026-01-21 11:03:41.084216,Festival Campaign,Facebook,55+,Other,Chennai,New,79214,5684,713,107,6827,139575.8
2026-01-21 12:48:32.262452,Clearance Sale,Email,35-44,Female,Hyderabad,Returning,44611,2527,307,40,32290,65869.04
2026-01-21 14:33:23.440688,Diwali Campaign,YouTube,25-34,Female,Hyderabad,Returning,106265,3037,876,146,36410,205063.18
2026-01-21 16:18:14.618923,Winter Sale,Email,18-24,Other,Jaipur,Returning,25958,791,120,20,49790,10695.98
2026-01-21 18:03:05.797159,New Year Offer,Email,25-34,Male,Mumbai,New,99786,1078,195,24,3816,46740.37
2026-01-21 19:47:56.975395,Summer Sale,Facebook,35-44,Female,Ahmedabad,New,77002,7550,2092,353,37959,304300.54
2026-01-21 21:32:48.153630,Product Launch,Email,18-24,Other,Pune,Returning,59887,5061,650,142,25310,145906.87
2026-01-21 23:17:39.331866,Summer Sale,Facebook,45-54,Other,Kolkata,New,10339,470,105,8,38436,6414.97
2026-01-22 01:02:30.510102,Monsoon Offer,Instagram,35-44,Other,Chennai,New,120083,11425,3745,1114,47587,2006405.15
2026-01-22 02:47:21.688337,Summer Sale,YouTube,18-24,Male,Nagpur,Returning,60528,4293,985,142,14783,104781.55
2026-01-22 04:32:12.866573,New Year Offer,Email,55+,Female,Pune,New,96639,7502,699,151,10559,172274.86
2026-01-22 06:17:04.044808,Summer Sale,Facebook,25-34,Female,Delhi,New,92624,6594,1577,224,45890,364956.88
2026-01-22 08:01:55.223044,Winter Sale,Google Ads,18-24,Female,Bangalore,Returning,79260,6191,645,107,33200,98362.13
2026-01-22 09:46:46.401280,Winter Sale,Email,25-34,Male,Kolkata,Returning,116493,2957,461,92,10008,148635.51
2026-01-22 11:31:37.579515,Festival Campaign,Instagram,55+,Female,Ahmedabad,New,63570,3853,1192,255,44488,345993.64
2026-01-22 13:16:28.757751,Clearance Sale,Instagram,18-24,Female,Pune,New,31643,2735,226,56,39830,148483.6
2026-01-22 15:01:19.935987,Diwali Campaign,Google Ads,45-54,Female,Ahmedabad,New,70252,826,83,21,48394,52232.42
2026-01-22 16:46:11.114222,Product Launch,Facebook,35-44,Female,Jaipur,Returning,101580,2144,381,73,26276,217695.96
2026-01-22 18:31:02.292458,Monsoon Offer,Email,18-24,Male,Kolkata,New,108856,3495,1222,118,47543,215028.96
2026-01-22 20:15:53.470694,Summer Sale,Facebook,55+,Other,Mumbai,New,111795,4083,648,131,10502,253942.55
2026-01-22 22:00:44.648929,Summer Sale,Instagram,18-24,Other,Chennai,New,72977,1929,236,43,22184,123264.43
2026-01-22 23:45:35.827165,New Year Offer,Facebook,25-34,Female,Ahmedabad,New,10789,714,163,20,13790,29979.61
2026-01-23 01:30:27.005401,Clearance Sale,Instagram,18-24,Female,Hyderabad,New,43941,1602,352,28,24633,52897.79
2026-01-23 03:15:18.183636,Winter Sale,Facebook,45-54,Female,Pune,New,10552,255,51,7,39961,10134.0
2026-01-23 05:00:09.361872,Product Launch,Google Ads,18-24,Male,Hyderabad,Returning,29806,2727,915,125,28368,233081.47
2026-01-23 06:45:00.540108,Festival Campaign,YouTube,35-44,Female,Ahmedabad,Returning,46979,3408,530,98,30045,68787.78
2026-01-23 08:29:51.718343,Winter Sale,Google Ads,18-24,Male,Pune,Returning,149895,4818,767,189,48135,464842.71
2026-01-23 10:14:42.896579,Monsoon Offer,Google Ads,25-34,Female,Mumbai,New,41980,1783,210,37,7383,109638.4
2026-01-23 11:59:34.074814,Clearance Sale,YouTube,18-24,Female,Bangalore,New,10860,832,223,64,46854,42518.46
2026-01-23 13:44:25.253050,Monsoon Offer,YouTube,45-54,Other,Bangalore,Returning,10290,835,139,17,29345,42544.19
2026-01-23 15:29:16.431286,Diwali Campaign,Email,55+,Female,Jaipur,Returning,52417,1356,402,51,38918,56321.19
2026-01-23 17:14:07.609521,Festival Campaign,Email,18-24,Male,Delhi,Returning,89880,8474,2901,617,23742,613216.33
2026-01-23 18:58:58.787757,Diwali Campaign,Google Ads,18-24,Other,Bangalore,Returning,146942,11854,1088,301,26250,672261.22
2026-01-23 20:43:49.965993,New Year Offer,Google Ads,35-44,Male,Delhi,Returning,43397,3780,1315,299,5577,182488.86
2026-01-23 22:28:41.144228,Monsoon Offer,Instagram,45-54,Other,Pune,New,115311,2646,393,89,7880,147570.75
2026-01-24 00:13:32.322464,New Year Offer,Instagram,55+,Male,Bangalore,New,26186,599,115,29,7305,14604.72
2026-01-24 01:58:23.500700,Summer Sale,Email,25-34,Other,Ahmedabad,New,125162,4691,1360,308,29740,580883.4
2026-01-24 03:43:14.678935,Diwali Campaign,Email,18-24,Male,Mumbai,New,79616,1259,326,80,17951,132416.33
2026-01-24 05:28:05.857171,Clearance Sale,Instagram,55+,Male,Ahmedabad,New,88508,1610,467,126,22532,351377.02
2026-01-24 07:12:57.035407,Monsoon Offer,Instagram,25-34,Female,Ahmedabad,Returning,77296,1769,364,29,15602,66719.71
2026-01-24 08:57:48.213642,Product Launch,Facebook,45-54,Other,Delhi,Returning,33304,2468,807,221,25538,180118.41
2026-01-24 10:42:39.391878,Festival Campaign,Facebook,45-54,Other,Nagpur,New,106161,1350,395,50,43828,69317.49
2026-01-24 12:27:30.570114,Winter Sale,Instagram,55+,Female,Nagpur,Returning,24705,432,70,19,8126,53750.04
2026-01-24 14:12:21.748349,Clearance Sale,Facebook,25-34,Male,Chennai,New,62996,5983,2010,278,21330,643107.23
2026-01-24 15:57:12.926585,Clearance Sale,YouTube,45-54,Male,Bangalore,New,20607,361,122,21,16242,41699.44
2026-01-24 17:42:04.104820,New Year Offer,Email,55+,Other,Mumbai,Returning,40006,2335,448,127,37340,241005.23
2026-01-24 19:26:55.283056,Diwali Campaign,Email,45-54,Male,Mumbai,New,88554,6006,1537,160,31932,239239.39
2026-01-24 21:11:46.461292,Monsoon Offer,Instagram,45-54,Other,Hyderabad,New,126196,12149,3644,888,16823,1743147.25
2026-01-24 22:56:37.639527,Monsoon Offer,Google Ads,45-54,Other,Ahmedabad,New,50963,4636,1393,231,19583,561136.2
2026-01-25 00:41:28.817763,Summer Sale,Instagram,35-44,Male,Mumbai,Returning,13447,667,55,4,7068,3275.38
2026-01-25 02:26:19.995999,Summer Sale,Facebook,25-34,Male,Pune,Returning,37156,3522,879,251,11281,734068.73
2026-01-25 04:11:11.174234,Festival Campaign,Google Ads,55+,Male,Kolkata,New,52120,2548,873,92,9198,101053.92
2026-01-25 05:56:02.352470,New Year Offer,Facebook,55+,Female,Ahmedabad,New,92753,6519,928,232,25415,375690.76
2026-01-25 07:40:53.530706,Clearance Sale,YouTube,25-34,Other,Delhi,Returning,20190,673,198,32,44051,17817.25
2026-01-25 09:25:44.708941,Monsoon Offer,Facebook,25-34,Male,Ahmedabad,Returning,73394,4939,1107,285,47617,534621.47
2026-01-25 11:10:35.887177,Product Launch,YouTube,25-34,Female,Mumbai,Returning,15335,896,125,30,29679,43640.01
2026-01-25 12:55:27.065413,New Year Offer,YouTube,25-34,Male,Jaipur,Returning,30557,1974,185,40,15348,44975.59
2026-01-25 14:40:18.243648,Festival Campaign,Facebook,18-24,Other,Pune,New,111092,7936,2263,648,46124,1920549.29
2026-01-25 16:25:09.421884,Festival Campaign,Facebook,55+,Female,Pune,New,107074,2742,453,46,19973,72236.23
2026-01-25 18:10:00.600120,New Year Offer,YouTube,18-24,Other,Bangalore,New,30575,1134,205,52,23022,79858.53
2026-01-25 19:54:51.778355,Festival Campaign,Google Ads,45-54,Male,Nagpur,Returning,82848,6318,1333,303,27459,502300.72
2026-01-25 21:39:42.956591,New Year Offer,YouTube,45-54,Male,Delhi,Returning,123216,3048,661,98,49153,77457.68
2026-01-25 23:24:34.134826,Winter Sale,Email,55+,Male,Bangalore,New,14616,598,81,16,48076,23723.84
2026-01-26 01:09:25.313062,New Year Offer,YouTube,45-54,Female,Chennai,Returning,43124,3017,787,174,13080,233335.85
2026-01-26 02:54:16.491298,Diwali Campaign,Google Ads,25-34,Female,Kolkata,New,143662,13560,3620,875,39813,1454959.75
2026-01-26 04:39:07.669533,New Year Offer,Email,18-24,Female,Hyderabad,Returning,19534,327,38,4,23168,10566.21
2026-01-26 06:23:58.847769,Festival Campaign,Instagram,25-34,Female,Pune,New,17921,1012,226,23,20561,22585.16
2026-01-26 08:08:50.026005,Monsoon Offer,Instagram,45-54,Male,Delhi,New,142763,2480,606,62,37045,125199.6
2026-01-26 09:53:41.204240,Diwali Campaign,Google Ads,18-24,Male,Nagpur,New,52042,2296,299,43,34892,25545.99
2026-01-26 11:38:32.382476,Festival Campaign,YouTube,25-34,Male,Delhi,New,61209,1578,507,57,5965,73642.93
2026-01-26 13:23:23.560712,Summer Sale,Facebook,55+,Female,Hyderabad,Returning,63603,4353,915,181,35438,304377.57
2026-01-26 15:08:14.738947,Summer Sale,Google Ads,25-34,Female,Hyderabad,New,54377,4252,472,83,11493,56912.92
2026-01-26 16:53:05.917183,Monsoon Offer,Email,45-54,Male,Bangalore,New,49705,1603,272,75,5344,139493.99
2026-01-26 18:37:57.095419,Monsoon Offer,Email,18-24,Male,Ahmedabad,New,106492,7897,1648,391,43426,498843.29
2026-01-26 20:22:48.273654,Diwali Campaign,Instagram,55+,Female,Chennai,New,25783,1294,107,13,48828,38766.33
2026-01-26 22:07:39.451890,Winter Sale,Email,18-24,Other,Chennai,Returning,18515,657,58,5,40931,10387.12
2026-01-26 23:52:30.630126,Monsoon Offer,Google Ads,55+,Male,Mumbai,New,143142,8174,776,183,22599,203210.15
2026-01-27 01:37:21.808361,Summer Sale,Email,18-24,Male,Chennai,New,92850,4101,923,245,30891,185387.36
2026-01-27 03:22:12.986597,New Year Offer,Google Ads,45-54,Male,Delhi,Returning,106776,3277,559,130,43955,78233.93
2026-01-27 05:07:04.164832,Festival Campaign,Facebook,55+,Female,Chennai,New,74206,5796,1861,412,48474,299496.46
2026-01-27 06:51:55.343068,Summer Sale,Instagram,35-44,Male,Nagpur,New,93364,7635,1763,237,19445,521435.27
2026-01-27 08:36:46.521304,Summer Sale,Email,18-24,Male,Chennai,New,120532,9887,2819,532,36625,1403139.73
2026-01-27 10:21:37.699539,Winter Sale,Google Ads,18-24,Male,Pune,New,128090,5686,1509,361,28113,321951.64
2026-01-27 12:06:28.877775,Diwali Campaign,YouTube,25-34,Male,Mumbai,Returning,30936,781,172,21,20724,31612.06
2026-01-27 13:51:20.056011,Diwali Campaign,Instagram,55+,Male,Delhi,Returning,101618,8702,2445,451,33532,624900.35
2026-01-27 15:36:11.234246,Clearance Sale,Facebook,35-44,Other,Hyderabad,Returning,144170,5713,1297,137,48751,289247.45
2026-01-27 17:21:02.412482,Winter Sale,Google Ads,45-54,Other,Bangalore,Returning,37020,2862,526,103,28393,98539.55
2026-01-27 19:05:53.590718,New Year Offer,Facebook,25-34,Male,Kolkata,Returning,132043,11034,2181,449,30683,1294600.93
2026-01-27 20:50:44.768953,Diwali Campaign,Facebook,35-44,Male,Bangalore,Returning,20985,1660,508,100,24399,232139.1
2026-01-27 22:35:35.947189,Festival Campaign,Email,55+,Male,Ahmedabad,New,149355,6733,1562,286,20358,825876.39
2026-01-28 00:20:27.125425,Monsoon Offer,Email,35-44,Male,Kolkata,New,139100,13134,2388,499,40405,595518.13
2026-01-28 02:05:18.303660,Winter Sale,Google Ads,18-24,Female,Nagpur,New,129635,8998,1156,345,23036,679404.74
2026-01-28 03:50:09.481896,Monsoon Offer,YouTube,18-24,Female,Jaipur,New,56323,3481,744,161,21095,375237.84
2026-01-28 05:35:00.660132,Summer Sale,Google Ads,25-34,Female,Mumbai,Returning,47708,3473,514,126,29656,286951.21
2026-01-28 07:19:51.838367,Festival Campaign,YouTube,55+,Other,Hyderabad,New,80298,1126,380,46,36348,25454.8
2026-01-28 09:04:43.016603,Festival Campaign,Facebook,55+,Male,Bangalore,New,110057,4968,1056,207,29617,620114.64
2026-01-28 10:49:34.194838,Summer Sale,Instagram,35-44,Female,Chennai,Returning,15054,1344,110,8,44311,22561.2
2026-01-28 12:34:25.373074,Winter Sale,Google Ads,25-34,Male,Mumbai,New,129580,3174,333,28,38070,22382.65
2026-01-28 14:19:16.551310,Summer Sale,Google Ads,55+,Male,Chennai,New,81317,3845,602,90,36841,167302.52
2026-01-28 16:04:07.729545,Monsoon Offer,YouTube,18-24,Other,Mumbai,Returning,73304,3406,357,65,45991,83615.42
2026-01-28 17:48:58.907781,Clearance Sale,Facebook,35-44,Other,Mumbai,New,26471,1112,357,73,34766,196898.16
2026-01-28 19:33:50.086017,Festival Campaign,Facebook,45-54,Female,Ahmedabad,New,111266,6744,2095,576,10561,1292428.27
2026-01-28 21:18:41.264252,Product Launch,YouTube,18-24,Female,Pune,Returning,135022,13455,4603,1149,33371,1216553.03
2026-01-28 23:03:32.442488,Product Launch,Facebook,25-34,Other,Nagpur,New,36527,1206,326,47,48328,27478.68
2026-01-29 00:48:23.620724,Monsoon Offer,Email,55+,Other,Chennai,New,53250,3911,994,242,34412,297503.79
2026-01-29 02:33:14.798959,New Year Offer,Instagram,18-24,Male,Chennai,New,129917,10162,3346,672,21266,400070.62
2026-01-29 04:18:05.977195,Diwali Campaign,Google Ads,45-54,Male,Chennai,New,22029,1379,462,116,7345,98980.11
2026-01-29 06:02:57.155431,Summer Sale,Instagram,45-54,Female,Ahmedabad,New,51583,968,306,52,20644,108697.95
2026-01-29 07:47:48.333666,Summer Sale,Google Ads,25-34,Female,Bangalore,Returning,112061,6893,2154,215,10047,507983.22
2026-01-29 09:32:39.511902,New Year Offer,Email,18-24,Other,Delhi,New,113100,10836,2832,611,3231,1020395.81
2026-01-29 11:17:30.690138,New Year Offer,Facebook,35-44,Female,Chennai,New,78147,3187,256,51,12148,102036.7
2026-01-29 13:02:21.868373,Monsoon Offer,YouTube,18-24,Male,Bangalore,New,149425,10096,1978,573,40497,509805.31
2026-01-29 14:47:13.046609,Monsoon Offer,Email,45-54,Other,Pune,Returning,53042,5110,1285,148,45054,191214.21
2026-01-29 16:32:04.224844,New Year Offer,Instagram,25-34,Male,Chennai,Returning,103125,8437,1921,430,47889,981350.14
2026-01-29 18:16:55.403080,Festival Campaign,YouTube,25-34,Other,Nagpur,Returning,86604,6230,1879,346,22920,488630.82
2026-01-29 20:01:46.581316,Monsoon Offer,Facebook,35-44,Other,Hyderabad,New,65918,6420,1933,315,7314,432188.84
2026-01-29 21:46:37.759551,Clearance Sale,Email,25-34,Male,Jaipur,New,132225,3352,809,206,28272,202906.21
2026-01-29 23:31:28.937787,Monsoon Offer,YouTube,25-34,Female,Chennai,New,78882,6274,539,139,19690,276201.64
2026-01-30 01:16:20.116023,Summer Sale,Email,25-34,Female,Delhi,New,46822,2182,392,92,45983,232193.88
2026-01-30 03:01:11.294258,Monsoon Offer,Email,25-34,Female,Hyderabad,New,58760,2493,353,34,6474,56902.83
2026-01-30 04:46:02.472494,Festival Campaign,Facebook,25-34,Female,Nagpur,Returning,14200,807,138,21,25232,16565.81
2026-01-30 06:30:53.650730,New Year Offer,Google Ads,45-54,Male,Ahmedabad,New,57259,746,184,16,27039,41534.7
