Date,Campaign,Channel,Age_Group,Gender,Location,Customer_Type,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Lead_Rate,Conversion_Rate,CPC,CPA,ROAS,ROI,Month,Month_Number
2026-01-11 11:38:49.665933,Monsoon Offer,Google Ads,45-54,Other,Hyderabad,Returning,110751,7767,2587,507,43527,417616.97,7.01,33.31,6.53,5.6,85.85,9.59,859.44,January,1
2026-01-11 13:23:40.844168,Diwali Campaign,YouTube,45-54,Female,Ahmedabad,New,148769,8553,2015,561,31564,1228538.52,5.75,23.56,6.56,3.69,56.26,38.92,3792.21,January,1
2026-01-11 15:08:32.022404,New Year Offer,Instagram,18-24,Other,Mumbai,Returning,106896,10141,2406,228,14741,595237.6,9.49,23.73,2.25,1.45,64.65,40.38,3937.97,January,1
2026-01-11 16:53:23.200640,New Year Offer,Facebook,55+,Male,Jaipur,New,38735,446,139,38,19665,73372.26,1.15,31.17,8.52,44.09,517.5,3.73,273.11,January,1
2026-01-11 18:38:14.378875,Summer Sale,Facebook,25-34,Other,Delhi,New,41293,2039,355,85,44589,105591.56,4.94,17.41,4.17,21.87,524.58,2.37,136.81,January,1
2026-01-11 20:23:05.557111,Monsoon Offer,YouTube,18-24,Other,Hyderabad,New,149082,10464,978,243,38234,195245.84,7.02,9.35,2.32,3.65,157.34,5.11,410.66,January,1
2026-01-11 22:07:56.735347,New Year Offer,Instagram,25-34,Other,Jaipur,Returning,102305,3026,854,80,31894,43107.01,2.96,28.22,2.64,10.54,398.68,1.35,35.16,January,1
2026-01-11 23:52:47.913582,New Year Offer,Email,18-24,Other,Hyderabad,New,99359,7484,1113,135,39943,314483.29,7.53,14.87,1.8,5.34,295.87,7.87,687.33,January,1
2026-01-12 01:37:39.091818,Summer Sale,Google Ads,55+,Male,Jaipur,Returning,50727,878,182,51,40689,105631.12,1.73,20.73,5.81,46.34,797.82,2.6,159.61,January,1
2026-01-12 03:22:30.270054,New Year Offer,Instagram,18-24,Male,Nagpur,Returning,114545,5795,839,90,46689,152163.77,5.06,14.48,1.55,8.06,518.77,3.26,225.91,January,1
2026-01-12 05:07:21.448289,Product Launch,Facebook,25-34,Male,Ahmedabad,Returning,24787,1756,532,116,42324,87578.71,7.08,30.3,6.61,24.1,364.86,2.07,106.92,January,1
2026-01-12 06:52:12.626525,Winter Sale,YouTube,45-54,Other,Kolkata,Returning,127710,4343,1471,370,31040,376498.29,3.4,33.87,8.52,7.15,83.89,12.13,1112.95,January,1
2026-01-12 08:37:03.804760,Diwali Campaign,YouTube,25-34,Male,Mumbai,New,121489,2022,191,24,5936,60910.34,1.66,9.45,1.19,2.94,247.33,10.26,926.12,January,1
2026-01-12 10:21:54.982996,Winter Sale,Google Ads,35-44,Female,Bangalore,New,108782,10457,1495,349,28927,593170.41,9.61,14.3,3.34,2.77,82.89,20.51,1950.58,January,1
2026-01-12 12:06:46.161232,Summer Sale,YouTube,35-44,Male,Jaipur,Returning,63448,5852,767,72,16514,209309.91,9.22,13.11,1.23,2.82,229.36,12.67,1167.47,January,1
2026-01-12 13:51:37.339467,Festival Campaign,YouTube,35-44,Other,Nagpur,Returning,79513,7424,1943,368,46265,1103974.38,9.34,26.17,4.96,6.23,125.72,23.86,2286.2,January,1
2026-01-12 15:36:28.517703,Diwali Campaign,Instagram,35-44,Female,Ahmedabad,New,16068,1575,308,47,47398,117583.09,9.8,19.56,2.98,30.09,1008.47,2.48,148.08,January,1
2026-01-12 17:21:19.695939,Summer Sale,Email,55+,Other,Bangalore,New,120040,3195,649,144,26697,164946.1,2.66,20.31,4.51,8.36,185.4,6.18,517.85,January,1
2026-01-12 19:06:10.874174,Monsoon Offer,Google Ads,45-54,Female,Mumbai,Returning,128962,3120,381,104,28412,112089.89,2.42,12.21,3.33,9.11,273.19,3.95,294.52,January,1
2026-01-12 20:51:02.052410,Festival Campaign,Instagram,45-54,Other,Nagpur,New,22740,297,57,6,9139,6804.51,1.31,19.19,2.02,30.77,1523.17,0.74,-25.54,January,1
2026-01-12 22:35:53.230646,Winter Sale,Email,25-34,Other,Bangalore,New,98333,8875,1436,257,49520,762509.41,9.03,16.18,2.9,5.58,192.68,15.4,1439.8,January,1
2026-01-13 00:20:44.408881,Summer Sale,Instagram,18-24,Female,Delhi,New,74745,5811,1423,246,17098,329234.39,7.77,24.49,4.23,2.94,69.5,19.26,1825.57,January,1
2026-01-13 02:05:35.587117,Monsoon Offer,Instagram,25-34,Male,Chennai,Returning,148863,9972,1382,209,13258,473618.42,6.7,13.86,2.1,1.33,63.44,35.72,3472.32,January,1
2026-01-13 03:50:26.765353,Diwali Campaign,YouTube,25-34,Female,Hyderabad,Returning,141557,13234,3255,604,22385,1750116.74,9.35,24.6,4.56,1.69,37.06,78.18,7718.26,January,1
2026-01-13 05:35:17.943588,Diwali Campaign,Email,25-34,Female,Hyderabad,Returning,10337,638,116,31,41767,79018.7,6.17,18.18,4.86,65.47,1347.32,1.89,89.19,January,1
2026-01-13 07:20:09.121824,Clearance Sale,Google Ads,25-34,Female,Pune,Returning,140996,3056,530,155,8074,309071.48,2.17,17.34,5.07,2.64,52.09,38.28,3727.98,January,1
2026-01-13 09:05:00.300060,Monsoon Offer,Google Ads,45-54,Female,Delhi,Returning,66052,1711,278,22,28008,20293.1,2.59,16.25,1.29,16.37,1273.09,0.72,-27.55,January,1
2026-01-13 10:49:51.478295,Product Launch,Email,18-24,Female,Chennai,New,11471,251,65,15,24932,14060.18,2.19,25.9,5.98,99.33,1662.13,0.56,-43.61,January,1
2026-01-13 12:34:42.656531,New Year Offer,YouTube,25-34,Other,Pune,New,61194,2306,534,114,23731,197340.58,3.77,23.16,4.94,10.29,208.17,8.32,731.57,January,1
2026-01-13 14:19:33.834766,Festival Campaign,Facebook,45-54,Other,Bangalore,New,129076,5699,1766,527,41887,1517686.87,4.42,30.99,9.25,7.35,79.48,36.23,3523.29,January,1
2026-01-13 16:04:25.013002,Monsoon Offer,Instagram,25-34,Male,Pune,Returning,83392,6814,989,98,16083,270600.96,8.17,14.51,1.44,2.36,164.11,16.83,1582.53,January,1
2026-01-13 17:49:16.191238,Clearance Sale,YouTube,35-44,Male,Jaipur,New,71088,1934,175,45,14825,41196.61,2.72,9.05,2.33,7.67,329.44,2.78,177.89,January,1
2026-01-13 19:34:07.369473,New Year Offer,Email,25-34,Female,Delhi,Returning,109909,8274,1068,304,10050,370667.01,7.53,12.91,3.67,1.21,33.06,36.88,3588.23,January,1
2026-01-13 21:18:58.547709,New Year Offer,Instagram,25-34,Male,Nagpur,Returning,15664,849,146,40,25326,78881.13,5.42,17.2,4.71,29.83,633.15,3.11,211.46,January,1
2026-01-13 23:03:49.725945,Summer Sale,Google Ads,55+,Male,Nagpur,Returning,98859,9882,1269,258,34368,436942.67,10.0,12.84,2.61,3.48,133.21,12.71,1171.36,January,1
2026-01-14 00:48:40.904180,New Year Offer,Facebook,35-44,Female,Chennai,Returning,101991,8148,835,126,14149,100599.28,7.99,10.25,1.55,1.74,112.29,7.11,611.0,January,1
2026-01-14 02:33:32.082416,Product Launch,Google Ads,18-24,Other,Mumbai,Returning,129805,12617,2526,557,46745,792760.26,9.72,20.02,4.41,3.7,83.92,16.96,1595.93,January,1
2026-01-14 04:18:23.260652,Diwali Campaign,Email,25-34,Other,Nagpur,Returning,146451,5976,1570,231,11412,666847.55,4.08,26.27,3.87,1.91,49.4,58.43,5743.39,January,1
2026-01-14 06:03:14.438887,Clearance Sale,Instagram,18-24,Male,Delhi,New,41536,875,247,42,29736,120901.43,2.11,28.23,4.8,33.98,708.0,4.07,306.58,January,1
2026-01-14 07:48:05.617123,New Year Offer,Email,35-44,Other,Ahmedabad,Returning,146063,8110,1521,270,24039,512612.47,5.55,18.75,3.33,2.96,89.03,21.32,2032.42,January,1
2026-01-14 09:32:56.795359,Summer Sale,Instagram,25-34,Other,Hyderabad,New,104754,2218,463,67,24561,139906.27,2.12,20.87,3.02,11.07,366.58,5.7,469.63,January,1
2026-01-14 11:17:47.973594,Product Launch,YouTube,55+,Male,Ahmedabad,Returning,126134,6851,1945,301,29820,317484.48,5.43,28.39,4.39,4.35,99.07,10.65,964.67,January,1
2026-01-14 13:02:39.151830,Winter Sale,Facebook,45-54,Female,Pune,New,106649,3657,640,52,23192,122453.85,3.43,17.5,1.42,6.34,446.0,5.28,428.0,January,1
2026-01-14 14:47:30.330066,Diwali Campaign,YouTube,55+,Male,Kolkata,Returning,111610,6048,1765,256,43642,161597.56,5.42,29.18,4.23,7.22,170.48,3.7,270.28,January,1
2026-01-14 16:32:21.508301,Diwali Campaign,YouTube,55+,Male,Jaipur,Returning,103513,9882,3371,619,43653,651005.69,9.55,34.11,6.26,4.42,70.52,14.91,1391.32,January,1
2026-01-14 18:17:12.686537,Clearance Sale,Email,45-54,Male,Kolkata,New,38359,1381,438,51,40499,26250.17,3.6,31.72,3.69,29.33,794.1,0.65,-35.18,January,1
2026-01-14 20:02:03.864772,Diwali Campaign,Facebook,45-54,Female,Delhi,Returning,127060,12630,2557,657,34379,962014.32,9.94,20.25,5.2,2.72,52.33,27.98,2698.26,January,1
2026-01-14 21:46:55.043008,New Year Offer,Instagram,45-54,Female,Kolkata,Returning,124209,3805,899,178,27339,467366.23,3.06,23.63,4.68,7.19,153.59,17.1,1609.52,January,1
2026-01-14 23:31:46.221244,Summer Sale,Instagram,25-34,Female,Ahmedabad,New,28043,805,220,56,43334,165550.91,2.87,27.33,6.96,53.83,773.82,3.82,282.03,January,1
2026-01-15 01:16:37.399479,Diwali Campaign,Google Ads,18-24,Female,Mumbai,New,98059,5788,1008,109,38048,236463.5,5.9,17.42,1.88,6.57,349.06,6.21,521.49,January,1
2026-01-15 03:01:28.577715,Diwali Campaign,Instagram,18-24,Male,Delhi,Returning,19070,1635,483,125,17360,295270.84,8.57,29.54,7.65,10.62,138.88,17.01,1600.87,January,1
2026-01-15 04:46:19.755951,Winter Sale,Email,45-54,Other,Hyderabad,New,66955,5186,1026,298,33096,344748.44,7.75,19.78,5.75,6.38,111.06,10.42,941.66,January,1
2026-01-15 06:31:10.934186,Winter Sale,YouTube,55+,Male,Chennai,New,38571,2897,894,140,35038,252116.44,7.51,30.86,4.83,12.09,250.27,7.2,619.55,January,1
2026-01-15 08:16:02.112422,Festival Campaign,YouTube,35-44,Female,Delhi,Returning,87115,3087,459,65,43887,152193.91,3.54,14.87,2.11,14.22,675.18,3.47,246.79,January,1
2026-01-15 10:00:53.290658,Product Launch,YouTube,45-54,Other,Bangalore,New,108891,1309,108,24,6508,41836.55,1.2,8.25,1.83,4.97,271.17,6.43,542.85,January,1
2026-01-15 11:45:44.468893,New Year Offer,Facebook,55+,Male,Hyderabad,Returning,140644,3453,866,190,5118,137059.54,2.46,25.08,5.5,1.48,26.94,26.78,2577.99,January,1
2026-01-15 13:30:35.647129,Diwali Campaign,Instagram,55+,Other,Delhi,New,31871,1321,266,27,48015,63508.33,4.14,20.14,2.04,36.35,1778.33,1.32,32.27,January,1
2026-01-15 15:15:26.825365,Monsoon Offer,Email,25-34,Female,Bangalore,Returning,147295,14354,1380,391,17360,410124.19,9.75,9.61,2.72,1.21,44.4,23.62,2262.47,January,1
2026-01-15 17:00:18.003600,Diwali Campaign,Facebook,25-34,Other,Hyderabad,Returning,24197,2244,474,87,39213,64749.24,9.27,21.12,3.88,17.47,450.72,1.65,65.12,January,1
2026-01-15 18:45:09.181836,Summer Sale,Google Ads,18-24,Other,Pune,Returning,84923,2382,298,73,34957,123745.58,2.8,12.51,3.06,14.68,478.86,3.54,253.99,January,1
2026-01-15 20:30:00.360072,Festival Campaign,Email,18-24,Female,Nagpur,New,112657,8483,2121,337,34260,231358.15,7.53,25.0,3.97,4.04,101.66,6.75,575.3,January,1
2026-01-15 22:14:51.538307,Product Launch,Email,35-44,Other,Jaipur,Returning,102438,6362,1273,175,38586,362881.6,6.21,20.01,2.75,6.07,220.49,9.4,840.45,January,1
2026-01-15 23:59:42.716543,Monsoon Offer,Email,35-44,Male,Nagpur,New,110909,1606,202,21,30907,44124.85,1.45,12.58,1.31,19.24,1471.76,1.43,42.77,January,1
2026-01-16 01:44:33.894778,Festival Campaign,YouTube,35-44,Other,Ahmedabad,Returning,110842,4816,920,129,46102,147286.39,4.34,19.1,2.68,9.57,357.38,3.19,219.48,January,1
2026-01-16 03:29:25.073014,Clearance Sale,Email,35-44,Male,Chennai,Returning,89432,4806,686,204,12605,593912.56,5.37,14.27,4.24,2.62,61.79,47.12,4611.72,January,1
2026-01-16 05:14:16.251250,Product Launch,Instagram,55+,Other,Nagpur,Returning,51525,3610,925,207,9363,530153.7,7.01,25.62,5.73,2.59,45.23,56.62,5562.22,January,1
2026-01-16 06:59:07.429485,Diwali Campaign,Email,55+,Other,Delhi,New,26198,957,152,39,28481,30184.73,3.65,15.88,4.08,29.76,730.28,1.06,5.98,January,1
2026-01-16 08:43:58.607721,Diwali Campaign,YouTube,18-24,Female,Pune,Returning,104187,9798,2958,860,41155,2039301.07,9.4,30.19,8.78,4.2,47.85,49.55,4855.17,January,1
2026-01-16 10:28:49.785957,Product Launch,Email,25-34,Female,Kolkata,Returning,108172,5480,459,44,49573,60838.22,5.07,8.38,0.8,9.05,1126.66,1.23,22.72,January,1
2026-01-16 12:13:40.964192,Diwali Campaign,Google Ads,25-34,Male,Ahmedabad,New,109499,3544,669,77,25133,182930.54,3.24,18.88,2.17,7.09,326.4,7.28,627.85,January,1
2026-01-16 13:58:32.142428,New Year Offer,Google Ads,45-54,Female,Nagpur,Returning,116313,4475,1103,313,49145,783121.93,3.85,24.65,6.99,10.98,157.01,15.93,1493.49,January,1
2026-01-16 15:43:23.320664,Product Launch,YouTube,55+,Female,Mumbai,Returning,32027,2487,214,43,25720,37773.14,7.77,8.6,1.73,10.34,598.14,1.47,46.86,January,1
2026-01-16 17:28:14.498899,Festival Campaign,Instagram,35-44,Female,Chennai,New,23792,1608,222,48,30967,103421.04,6.76,13.81,2.99,19.26,645.15,3.34,233.97,January,1
2026-01-16 19:13:05.677135,Product Launch,Instagram,35-44,Female,Kolkata,New,91313,7012,1180,205,15183,544649.1,7.68,16.83,2.92,2.17,74.06,35.87,3487.23,January,1
2026-01-16 20:57:56.855371,Monsoon Offer,Facebook,45-54,Female,Jaipur,New,95330,3461,297,76,13414,99440.99,3.63,8.58,2.2,3.88,176.5,7.41,641.32,January,1
2026-01-16 22:42:48.033606,Diwali Campaign,YouTube,25-34,Male,Delhi,Returning,42544,1676,381,73,3111,51159.92,3.94,22.73,4.36,1.86,42.62,16.44,1544.48,January,1
2026-01-17 00:27:39.211842,New Year Offer,Email,35-44,Male,Pune,New,95263,4353,1089,285,6379,161928.08,4.57,25.02,6.55,1.47,22.38,25.38,2438.46,January,1
2026-01-17 02:12:30.390078,New Year Offer,YouTube,25-34,Female,Hyderabad,Returning,123329,3326,470,140,6151,108500.34,2.7,14.13,4.21,1.85,43.94,17.64,1663.95,January,1
2026-01-17 03:57:21.568313,Clearance Sale,Facebook,45-54,Female,Nagpur,Returning,41126,2969,673,149,43413,76066.71,7.22,22.67,5.02,14.62,291.36,1.75,75.22,January,1
2026-01-17 05:42:12.746549,Festival Campaign,YouTube,25-34,Male,Mumbai,New,109637,4346,1520,298,11604,392574.73,3.96,34.97,6.86,2.67,38.94,33.83,3283.1,January,1
2026-01-17 07:27:03.924784,Winter Sale,YouTube,25-34,Other,Chennai,New,137208,5400,1725,276,48028,344536.73,3.94,31.94,5.11,8.89,174.01,7.17,617.37,January,1
2026-01-17 09:11:55.103020,Winter Sale,Facebook,25-34,Male,Jaipur,Returning,33549,1148,110,13,5651,10086.09,3.42,9.58,1.13,4.92,434.69,1.78,78.48,January,1
2026-01-17 10:56:46.281256,Product Launch,Instagram,35-44,Other,Nagpur,New,46155,2342,268,60,32631,127667.68,5.07,11.44,2.56,13.93,543.85,3.91,291.25,January,1
2026-01-17 12:41:37.459491,Clearance Sale,Email,18-24,Female,Jaipur,New,47481,3773,805,75,19308,223482.44,7.95,21.34,1.99,5.12,257.44,11.57,1057.46,January,1
2026-01-17 14:26:28.637727,Summer Sale,Facebook,55+,Female,Kolkata,Returning,77967,6643,971,281,27761,773400.81,8.52,14.62,4.23,4.18,98.79,27.86,2685.93,January,1
2026-01-17 16:11:19.815963,Product Launch,Google Ads,25-34,Male,Kolkata,New,109320,9008,917,203,12768,229821.68,8.24,10.18,2.25,1.42,62.9,18.0,1699.98,January,1
2026-01-17 17:56:10.994198,Clearance Sale,Instagram,25-34,Female,Ahmedabad,New,92561,6100,907,263,6158,637762.92,6.59,14.87,4.31,1.01,23.41,103.57,10256.66,January,1
2026-01-17 19:41:02.172434,Festival Campaign,Google Ads,25-34,Other,Nagpur,New,30446,1072,103,14,26775,39790.21,3.52,9.61,1.31,24.98,1912.5,1.49,48.61,January,1
2026-01-17 21:25:53.350670,Festival Campaign,Instagram,18-24,Other,Pune,Returning,18507,1409,314,90,39845,248931.95,7.61,22.29,6.39,28.28,442.72,6.25,524.75,January,1
2026-01-17 23:10:44.528905,Festival Campaign,Email,45-54,Male,Chennai,New,135183,1830,388,83,35818,225044.03,1.35,21.2,4.54,19.57,431.54,6.28,528.3,January,1
2026-01-18 00:55:35.707141,Festival Campaign,Email,35-44,Other,Hyderabad,New,43208,3535,288,74,18485,182493.34,8.18,8.15,2.09,5.23,249.8,9.87,887.25,January,1
2026-01-18 02:40:26.885377,Festival Campaign,YouTube,18-24,Male,Hyderabad,Returning,27522,2207,464,55,48410,67786.33,8.02,21.02,2.49,21.93,880.18,1.4,40.03,January,1
2026-01-18 04:25:18.063612,Clearance Sale,Google Ads,25-34,Male,Delhi,Returning,57402,4035,889,168,34255,119096.49,7.03,22.03,4.16,8.49,203.9,3.48,247.68,January,1
2026-01-18 06:10:09.241848,Clearance Sale,Instagram,18-24,Other,Delhi,Returning,55102,1036,252,51,24787,87696.97,1.88,24.32,4.92,23.93,486.02,3.54,253.8,January,1
2026-01-18 07:55:00.420084,New Year Offer,Email,18-24,Other,Chennai,Returning,24040,2398,819,136,27611,86628.99,9.98,34.15,5.67,11.51,203.02,3.14,213.75,January,1
2026-01-18 09:39:51.598319,Monsoon Offer,Facebook,18-24,Other,Nagpur,New,114254,8920,3080,417,27852,1249408.82,7.81,34.53,4.67,3.12,66.79,44.86,4385.89,January,1
2026-01-18 11:24:42.776555,Winter Sale,Email,45-54,Other,Nagpur,Returning,148118,11276,2506,699,41583,975646.17,7.61,22.22,6.2,3.69,59.49,23.46,2246.26,January,1
2026-01-18 13:09:33.954790,Diwali Campaign,Facebook,55+,Other,Kolkata,Returning,46189,727,224,22,10153,63708.7,1.57,30.81,3.03,13.97,461.5,6.27,527.49,January,1
2026-01-18 14:54:25.133026,Festival Campaign,Instagram,35-44,Other,Mumbai,New,121738,5585,575,65,42093,158132.16,4.59,10.3,1.16,7.54,647.58,3.76,275.67,January,1
2026-01-18 16:39:16.311262,Summer Sale,Email,45-54,Other,Delhi,Returning,93998,1668,372,55,8931,84052.51,1.77,22.3,3.3,5.35,162.38,9.41,841.13,January,1
2026-01-18 18:24:07.489497,Diwali Campaign,Email,45-54,Female,Mumbai,Returning,96070,4082,1074,303,30040,241120.9,4.25,26.31,7.42,7.36,99.14,8.03,702.67,January,1
2026-01-18 20:08:58.667733,Clearance Sale,Instagram,55+,Male,Nagpur,New,65581,4022,935,190,20272,207666.72,6.13,23.25,4.72,5.04,106.69,10.24,924.4,January,1
2026-01-18 21:53:49.845969,Summer Sale,Email,45-54,Male,Delhi,Returning,116531,10382,1477,239,3403,521644.13,8.91,14.23,2.3,0.33,14.24,153.29,15228.95,January,1
2026-01-18 23:38:41.024204,Summer Sale,Facebook,18-24,Other,Hyderabad,Returning,19009,674,65,10,15801,25748.38,3.55,9.64,1.48,23.44,1580.1,1.63,62.95,January,1
2026-01-19 01:23:32.202440,Summer Sale,Email,18-24,Male,Jaipur,New,120847,7988,1472,389,43744,1147005.88,6.61,18.43,4.87,5.48,112.45,26.22,2522.09,January,1
2026-01-19 03:08:23.380676,New Year Offer,Google Ads,25-34,Other,Delhi,New,61377,1523,388,33,30064,27403.38,2.48,25.48,2.17,19.74,911.03,0.91,-8.85,January,1
2026-01-19 04:53:14.558911,Clearance Sale,YouTube,45-54,Female,Nagpur,New,78861,3300,1147,94,6985,83647.63,4.18,34.76,2.85,2.12,74.31,11.98,1097.53,January,1
2026-01-19 06:38:05.737147,Summer Sale,Facebook,25-34,Male,Nagpur,New,149771,14265,2052,184,19260,111522.16,9.52,14.38,1.29,1.35,104.67,5.79,479.04,January,1
2026-01-19 08:22:56.915383,Festival Campaign,Google Ads,35-44,Male,Jaipur,New,144817,11192,3668,672,32941,773412.4,7.73,32.77,6.0,2.94,49.02,23.48,2247.87,January,1
2026-01-19 10:07:48.093618,Product Launch,Instagram,18-24,Female,Mumbai,New,120612,7130,701,145,30615,370136.95,5.91,9.83,2.03,4.29,211.14,12.09,1109.01,January,1
2026-01-19 11:52:39.271854,Summer Sale,Facebook,35-44,Female,Chennai,New,54837,1790,593,128,32741,127442.19,3.26,33.13,7.15,18.29,255.79,3.89,289.24,January,1
2026-01-19 13:37:30.450090,New Year Offer,YouTube,55+,Female,Jaipur,New,130791,5777,1760,423,9549,790866.97,4.42,30.47,7.32,1.65,22.57,82.82,8182.2,January,1
2026-01-19 15:22:21.628325,Diwali Campaign,YouTube,18-24,Male,Hyderabad,New,60557,1459,124,15,25530,24240.27,2.41,8.5,1.03,17.5,1702.0,0.95,-5.05,January,1
2026-01-19 17:07:12.806561,Clearance Sale,Instagram,35-44,Male,Nagpur,New,32474,1357,217,29,8128,38122.4,4.18,15.99,2.14,5.99,280.28,4.69,369.03,January,1
2026-01-19 18:52:03.984796,Monsoon Offer,Instagram,55+,Female,Pune,New,66439,1565,146,19,15801,38871.45,2.36,9.33,1.21,10.1,831.63,2.46,146.01,January,1
2026-01-19 20:36:55.163032,New Year Offer,Facebook,35-44,Female,Hyderabad,New,78213,6380,2225,251,36057,440709.43,8.16,34.87,3.93,5.65,143.65,12.22,1122.26,January,1
2026-01-19 22:21:46.341268,Summer Sale,Email,55+,Female,Mumbai,Returning,65296,1127,220,29,13505,38770.33,1.73,19.52,2.57,11.98,465.69,2.87,187.08,January,1
2026-01-20 00:06:37.519503,Clearance Sale,Instagram,55+,Female,Jaipur,New,86711,2345,606,130,15370,288876.54,2.7,25.84,5.54,6.55,118.23,18.79,1779.48,January,1
2026-01-20 01:51:28.697739,Product Launch,Email,18-24,Female,Nagpur,New,117727,8500,1217,195,15028,233984.49,7.22,14.32,2.29,1.77,77.07,15.57,1456.99,January,1
2026-01-20 03:36:19.875975,Summer Sale,Google Ads,25-34,Other,Nagpur,New,11177,1019,338,84,17593,177068.5,9.12,33.17,8.24,17.26,209.44,10.06,906.47,January,1
2026-01-20 05:21:11.054210,New Year Offer,YouTube,55+,Female,Jaipur,New,10761,1041,160,31,29159,89686.55,9.67,15.37,2.98,28.01,940.61,3.08,207.58,January,1
2026-01-20 07:06:02.232446,Winter Sale,Email,55+,Other,Chennai,New,16458,1402,210,26,45629,60381.88,8.52,14.98,1.85,32.55,1754.96,1.32,32.33,January,1
2026-01-20 08:50:53.410682,Festival Campaign,YouTube,18-24,Male,Jaipur,Returning,64775,1880,310,56,32621,86575.94,2.9,16.49,2.98,17.35,582.52,2.65,165.4,January,1
2026-01-20 10:35:44.588917,Monsoon Offer,Email,25-34,Male,Delhi,Returning,103789,3706,759,159,13438,376654.83,3.57,20.48,4.29,3.63,84.52,28.03,2702.91,January,1
2026-01-20 12:20:35.767153,Diwali Campaign,Google Ads,45-54,Other,Bangalore,Returning,136048,12022,1021,276,36415,696376.85,8.84,8.49,2.3,3.03,131.94,19.12,1812.34,January,1
2026-01-20 14:05:26.945389,New Year Offer,Instagram,45-54,Female,Chennai,Returning,128249,11547,2787,734,22538,964917.26,9.0,24.14,6.36,1.95,30.71,42.81,4181.29,January,1
2026-01-20 15:50:18.123624,Clearance Sale,Google Ads,25-34,Male,Bangalore,New,38433,2600,230,39,36033,88250.39,6.77,8.85,1.5,13.86,923.92,2.45,144.92,January,1
2026-01-20 17:35:09.301860,Monsoon Offer,Instagram,35-44,Female,Mumbai,Returning,82715,3162,713,158,6488,250586.5,3.82,22.55,5.0,2.05,41.06,38.62,3762.31,January,1
2026-01-20 19:20:00.480096,Monsoon Offer,Instagram,18-24,Female,Kolkata,Returning,24849,749,152,22,18332,56018.74,3.01,20.29,2.94,24.48,833.27,3.06,205.58,January,1
2026-01-20 21:04:51.658331,Monsoon Offer,YouTube,25-34,Other,Hyderabad,New,79980,6934,1008,221,14109,273696.12,8.67,14.54,3.19,2.03,63.84,19.4,1839.87,January,1
2026-01-20 22:49:42.836567,Summer Sale,Google Ads,45-54,Male,Ahmedabad,Returning,78500,2235,377,105,22162,298661.91,2.85,16.87,4.7,9.92,211.07,13.48,1247.63,January,1
2026-01-21 00:34:34.014802,Festival Campaign,Email,55+,Male,Jaipur,Returning,69891,4861,1315,285,24340,552035.69,6.96,27.05,5.86,5.01,85.4,22.68,2168.02,January,1
2026-01-21 02:19:25.193038,Summer Sale,Google Ads,45-54,Other,Hyderabad,New,69866,6785,560,82,27594,113427.18,9.71,8.25,1.21,4.07,336.51,4.11,311.06,January,1
